Rammeprogram;Traktat kode (H2020);Programområde kode (H2020);Programområde (H2020);Program kode (H2020);Programkortnavn (H2020);Program (H2020);Programnivå 1 kortnavn (H2020);Programnivå 1 kode (H2020);Programnivå 1 (H2020);Prosjektnr;Prosjektkortnavn;Prosjektnavn;Utlysnings-id;Overordnet utlysnings-id;Topic kode;Topic;Søknadstype;Søknadstypenavn;Kontraktstatus;Kontrakt signeringsdato;Kontrakt startdato;Kontrakt sluttdato;Søknadsfrist;Søknadsdato;Varighet måneder;Vurderingspanel;Organisasjonsnummer;Organisasjonsnavn;Kortnavn;Organisasjon rolle;Organisasjon finansiell rolle;Deltakernr;FoU sektorkode;FoU sektor;FoU kategori;Kontraktspart 1;Kontraktspart 2;Adresse kommunenummer;Adresse kommune;Adresse fylkenummer;Adresse fylke;Adresse landsdel;Innvilget beløp organisasjon EUR
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;643973;5-Alive;5G: A LeadershIp Vision for Europe;H2020-ICT-2014-1;H2020-ICT-2014;ICT-06-2014;Smart optical and wireless network technologies;CSA;Coordination and support action;CLOSED;12.12.2014 00:00;01.11.2014 00:00;31.10.2015 00:00;23.04.2014 00:00;23.04.2014 00:00;12;;982463718;TELENOR ASA;ukjent;PARTICIPANT;BENEFICIARY;7;NÆR;Næringsliv;Næringsliv;601;0;3024;Bærum;30;Viken;Oslo og Viken;4999.99999992
H2020;;EU.3.;Societal Challenges;EU.3.6.;SOCIETY;Europe in a changing world - inclusive, innovative and reflective Societies;;;;870787;ASILE;Global Asylum Governance and European Union's Role;H2020-SC6-MIGRATION-2019;H2020-SC6-MIGRATION-2018-2019-2020;MIGRATION-07-2019;International protection of refugees in a comparative perspective;RIA;Research and Innovation action;SIGNED;08.11.2019 00:00;01.12.2019 00:00;30.11.2023 00:00;14.03.2019 00:00;14.03.2019 00:00;48;Public sector innovation;971035854;UNIVERSITETET I OSLO;UIO;PARTICIPANT;BENEFICIARY;6;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;340222.5
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;633571;DIVERSIFOOD;Embedding crop diversity and networking for local high quality food systems;H2020-SFS-2014-2;H2020-SFS-2014-2015;SFS-07a-2014;Traditional resources for agricultural diversity and the food chain;RIA;Research and Innovation action;CLOSED;20.02.2015 00:00;01.03.2015 00:00;28.02.2019 00:00;26.06.2014 00:00;26.06.2014 00:00;48;Public sector innovation;944137238;FRIDTJOF NANSEN STIFTELSEN PÅ POLHØGDA;FNI;PARTICIPANT;BENEFICIARY;22;INS;Instituttsektor;Nasjonale samfunnsvitenskapelige institutter;702;16;3024;Bærum;30;Viken;Oslo og Viken;48952.33999968
H2020;;EU.3.;Societal Challenges;EU.3.3.;ENERGY;Secure, clean and efficient energy;;;;767272;CRC;Centric Reciprocating Compressor;H2020-SMEINST-2-2016-2017;H2020-SMEInst-2016-2017;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system;SME-2;SME instrument phase 2;CLOSED;09.06.2017 00:00;01.07.2017 00:00;30.06.2019 00:00;18.01.2017 00:00;18.01.2017 00:00;24;;998495814;OTECHOS AS;;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;4213;Tvedestrand;42;Agder;Agder og Sør-Østlandet;1596874.99999992
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;731730;PJ09 DCB;Advanced DCB;H2020-SESAR-2015-2;H2020-SESAR-2015-2;SESAR.IR-VLD.Wave1-11-2015;Advanced DCB;SESAR-RIA;Research and Innovation action;CLOSED;25.10.2016 00:00;01.11.2016 00:00;31.12.2019 00:00;20.04.2016 00:00;18.04.2016 00:00;38;;985198292;AVINOR AS;AVINOR;PARTICIPANT;BENEFICIARY;29;NÆR;Næringsliv;Næringsliv;601;0;3033;Ullensaker;30;Viken;Oslo og Viken;0
H2020;;EU.4.;Spreading excellence and widening participation;EU.4.b.;TWINING;Twinning of research institutions;;;;692419;BLUEandGREEN;Boosting scientific excellence and innovation capacity in biorefineries based on marine resources;H2020-TWINN-2015;H2020-TWINN-2015;H2020-TWINN-2015;Twinning;CSA;Coordination and support action;CLOSED;02.12.2015 00:00;01.01.2016 00:00;31.03.2019 00:00;07.05.2015 00:00;07.05.2015 00:00;39;;874789542;UNIVERSITETET I BERGEN;UIB;PARTICIPANT;BENEFICIARY;3;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;138499.99999992
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;724836;GEOCOG;Cognitive Geometry: Deciphering neural concept spaces and engineering knowledge to empower smart brains in a smart society;ERC-2016-COG;ERC-2016-COG;ERC-2016-COG;ERC Consolidator Grant;ERC-COG;Consolidator Grant;SIGNED;10.04.2017 00:00;01.05.2017 00:00;31.10.2022 00:00;02.02.2016 00:00;02.02.2016 00:00;66;;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;1999999.99999998
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;778453;NEPTUN;Novel closed-cage system for high-value marine aquaculture;H2020-SMEINST-2-2016-2017;H2020-SMEInst-2016-2017;SMEInst-08-2016-2017;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth;SME-2;SME instrument phase 2;CLOSED;10.07.2017 00:00;01.08.2017 00:00;31.12.2020 00:00;06.04.2017 00:00;06.04.2017 00:00;41;;986927646;AQUAFARM EQUIPMENT AS;ukjent;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;1106;Haugesund;11;Rogaland;Vestlandet;1880811.99999983
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;731529;STAMP;Software Testing AMPlification;H2020-ICT-2016-1;H2020-ICT-2016-2017;ICT-10-2016;Software Technologies;RIA;Research and Innovation action;CLOSED;26.10.2016 00:00;01.12.2016 00:00;30.11.2019 00:00;12.04.2016 00:00;12.04.2016 00:00;36;Information and Communication Technology (ICT);919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;11;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;569499.99999984
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;688363;hackAIR;Collective awareness platform for outdoor air pollution;H2020-ICT-2015;H2020-ICT-2015;ICT-10-2015;Collective Awareness Platforms for Sustainability and Social Innovation;RIA;Research and Innovation action;CLOSED;05.11.2015 00:00;01.01.2016 00:00;31.12.2018 00:00;14.04.2015 00:00;14.04.2015 00:00;36;Cultural and creative economy;941705561;NILU - STIFTELSEN NORSK INSTITUTT FOR LUFTFORSKNING;NILU;PARTICIPANT;BENEFICIARY;2;INS;Instituttsektor;Miljøinstitutter;705;5;3030;Lillestrøm;30;Viken;Oslo og Viken;473374.9999998
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;893527;CoDe-S;Codes for Design of Sustainable Structures;H2020-MSCA-IF-2019;H2020-MSCA-IF-2019;MSCA-IF-2019;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;SIGNED;23.04.2020 00:00;01.04.2021 00:00;31.03.2023 00:00;11.09.2019 00:00;11.09.2019 00:00;24;Construction and transport networks;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;214158.72
H2020;;EU.2.;Industrial Leadership;EU.2.3.;INNOSUPSME;Innovation in SMEs;;;;835740;SYNCANO 2.0;Accelerating software development, empowering rapid innovation;H2020-SMEInst-2018-2020-1;H2020-EIC-SMEInst-2018-2020;EIC-SMEInst-2018-2020;SME instrument;SME-1;SME instrument phase 1;CLOSED;30.11.2018 00:00;01.11.2018 00:00;28.02.2019 00:00;05.09.2018 00:00;03.09.2018 00:00;4;Information and Communication Technology (ICT);997345975;HYDRA MEDIA TECHNOLOGY AS;ukjent;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;50000
H2020;;EU.5.;Science with and for Society;EU.5.c.;INEGSOC;Integrate society in science and innovation;;;;873010;DigiTeRRI;RESPONSIBLE RESEARCH AND INNOVATION APPROACH FOR TRANSITIONING THE TRADITIONAL INDUSTRY REGIONS INTO DIGITALISED INDUSTRY TERRITORIES.;H2020-SwafS-2019-1;H2020-SwafS-2018-2020;SwafS-14-2018-2019-2020;Supporting the development of territorial Responsible Research and Innovation;CSA;Coordination and support action;SIGNED;26.11.2019 00:00;01.01.2020 00:00;31.12.2022 00:00;02.04.2019 00:00;02.04.2019 00:00;36;;989714309;NORDLANDSFORSKNING AS;NFORSK;PARTICIPANT;BENEFICIARY;3;INS;Instituttsektor;Nasjonale samfunnsvitenskapelige institutter;702;35;1804;Bodø;18;Nordland - Nordlánnda;Nord-Norge;210749.99999976
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;825664;JPCOFUND2;ERA-NET to support the Joint Programming in Neurodegenerative Diseases strategic plan (JPND);H2020-SC1-2018-Single-Stage-RTD;H2020-SC1-BHC-2018-2020;SC1-HCO-04-2018;ERA-NET to support the Joint Programming in Neurodegenerative Diseases strategic plan (JPND);ERA-NET-Cofund;ERA-NET Cofund;SIGNED;03.12.2018 00:00;01.01.2019 00:00;31.12.2023 00:00;18.04.2018 00:00;17.04.2018 00:00;60;Health;970141669;NORGES FORSKNINGSRÅD;NFR;PARTICIPANT;BENEFICIARY;24;NFR;Norges forskningsråd;Norges forskningsråd;951;0;3024;Bærum;30;Viken;Oslo og Viken;844820.46
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;711906;CryoPlankton2;Cryopreservation of marine planktonic crustacean nauplii for innovative and cost-effective live feed diet in fish juvenile aquaculture;H2020-SMEINST-2-2015;H2020-SMEInst-2014-2015;BG-12-2015;Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth;SME-2;SME instrument phase 2;CLOSED;28.01.2016 00:00;01.02.2016 00:00;30.04.2018 00:00;17.09.2015 00:00;17.09.2015 00:00;27;;993326852;PLANKTONIC AS;;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;1402974.99999981
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;858358;LIKE;LIdar Knowledge Europe;H2020-MSCA-ITN-2019;H2020-MSCA-ITN-2019;MSCA-ITN-2019;Innovative Training Networks;MSCA-ITN-ETN;European Training Networks;SIGNED;04.09.2019 00:00;01.10.2019 00:00;30.09.2023 00:00;15.01.2019 00:00;13.01.2019 00:00;48;;874789542;UNIVERSITETET I BERGEN;UIB;PARTICIPANT;BENEFICIARY;3;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;584684.64
H2020;;EU.2.;Industrial Leadership;EU.2.3.;INNOSUPSME;Innovation in SMEs;;;;880911;AUTOMARUS;Novel Automated System for Farming of European Lobster;H2020-SMEInst-2018-2020-2;H2020-EIC-SMEInst-2018-2020;EIC-SMEInst-2018-2020;SME instrument;SME-2;SME instrument phase 2;SIGNED;17.10.2019 00:00;01.11.2019 00:00;30.04.2022 00:00;05.06.2019 00:00;05.06.2019 00:00;30;Agriculture / Rural Development / Fisheries | Engineering and technology | Food and beverages;981071190;NORWEGIAN LOBSTER FARM AS;ukjent;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;1124;Sola;11;Rogaland;Vestlandet;1313112.4999998
H2020;;EU.2.;Industrial Leadership;EU.2.3.;INNOSUPSME;Innovation in SMEs;;;;884453;COMPAX - SWC;Compax - smart waste compactors (SWC) for indoor applications;H2020-SMEInst-2018-2020-1;H2020-EIC-SMEInst-2018-2020;EIC-SMEInst-2018-2020;SME instrument;SME-1;SME instrument phase 1;CLOSED;13.11.2019 00:00;01.12.2019 00:00;31.05.2020 00:00;05.09.2019 00:00;27.08.2019 00:00;6;Energy | Engineering and technology;920003303;COMPAX SOLUTIONS AS;ukjent;COORDINATOR;BENEFICIARY;1;NÆR;Næringsliv;Næringsliv;601;0;3024;Bærum;30;Viken;Oslo og Viken;49999.99999998
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-NMP;EU.2.1.2.;Nanotechnologies, Advanced Materials and Production;768622;GoNano;Governing Nanotechnologies through societal engagement;H2020-NMBP-CSA-2017;H2020-NMBP-2016-2017;NMBP-34-2017;Governing innovation of nanotechnology through enhanced societal engagement;CSA;Coordination and support action;CLOSED;11.07.2017 00:00;01.09.2017 00:00;31.12.2020 00:00;19.01.2017 00:00;19.01.2017 00:00;40;Public sector innovation;997058925;OSLOMET - STORBYUNIVERSITETET;OSLOMET;PARTICIPANT;BENEFICIARY;4;UoH;UoH-sektor;Universiteter;109;0;301;Oslo;3;Oslo;Oslo og Viken;249663.75
H2020;;EU.3.;Societal Challenges;EU.3.2.;FOOD;Food security, sustainable agriculture and forestry, marine and maritime and inland water research;;;;101000717;FUSILLI;Fostering the Urban food System Transformation through Innovative Living Labs Implementation;H2020-FNR-2020-1;H2020-FNR-2020;CE-FNR-07-2020;FOOD 2030 - Empowering cities as agents of food system transformation;IA;Innovation action;SIGNED;17.09.2020 00:00;01.01.2021 00:00;31.12.2024 00:00;23.01.2020 00:00;23.01.2020 00:00;48;Food and beverages;997058925;OSLOMET - STORBYUNIVERSITETET;OSLOMET;PARTICIPANT;BENEFICIARY;4;UoH;UoH-sektor;Universiteter;109;0;301;Oslo;3;Oslo;Oslo og Viken;627499.99999968
H2020;;EU.3.;Societal Challenges;EU.3.6.;SOCIETY;Europe in a changing world - inclusive, innovative and reflective Societies;;;;725349;DARE;Dialogue About Radicalisation and Equality;H2020-SC6-REV-INEQUAL-2016;H2020-SC6-REV-INEQUAL-2016-2017;REV-INEQUAL-02-2016;Contemporary radicalisation trends and their implications for Europe;RIA;Research and Innovation action;SIGNED;20.02.2017 00:00;01.05.2017 00:00;31.10.2021 00:00;04.02.2016 00:00;02.02.2016 00:00;54;;971035854;UNIVERSITETET I OSLO;UIO;PARTICIPANT;BENEFICIARY;16;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;160081.24999986
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;692529;SafeCOP;Safe Cooperating Cyber-Physical Systems using Wireless Communication;H2020-ECSEL-2015-1-RIA-two-stage;H2020-ECSEL-2015-1-RIA-two-stage-Master;ECSEL-08-2015;Cyber-physical Systems;ECSEL-RIA;ECSEL Research and Innovation Action;CLOSED;04.05.2016 00:00;01.04.2016 00:00;30.06.2019 00:00;08.09.2015 00:00;08.09.2015 00:00;39;Information and Communication Technology (ICT);948007029;STIFTELSEN SINTEF;SINTEF;PARTICIPANT;BENEFICIARY;20;INS;Instituttsektor;Teknisk-industrielle institutter;706;14;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;148676.99999997
H2020;;EU.5.;Science with and for Society;EU.5.0.;SWAFS-CROSST;Science with and for Society - Cross-theme;;;;101005931;YOUCOUNT;YOUCOUNT - EMPOWERING YOUTH AND COCREATING SOCIAL INNOVATIONS AND POLICYMAKING THROUGH YOUTH-FOCUSED CITIZEN SOCIAL SCIENCE;H2020-SwafS-2020-1;H2020-SwafS-2018-2020;SwafS-27-2020;Hands-on citizen science and frugal innovation;RIA;Research and Innovation action;SIGNED;20.11.2020 00:00;01.02.2021 00:00;31.01.2024 00:00;23.04.2020 00:00;23.04.2020 00:00;36;;997058925;OSLOMET - STORBYUNIVERSITETET;OSLOMET;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;109;0;301;Oslo;3;Oslo;Oslo og Viken;548806.2499998
H2020;;EU.1.;Excellent Science;EU.1.4.;INFRA;Research infrastructures;;;;101017536;EOSC Future;EOSC Future;H2020-INFRAEOSC-2020-2;H2020-INFRAEOSC-2018-2020;INFRAEOSC-03-2020;Integration and consolidation of the existing pan-European access mechanism to public research infrastructures and commercial services through the EOSC Portal;RIA;Research and Innovation action;SIGNED;05.07.2021 00:00;01.04.2021 00:00;30.09.2023 00:00;18.06.2020 00:00;18.06.2020 00:00;30;;919565888;CESSDA ERIC;ukjent;PARTICIPANT;BENEFICIARY;7;DIV;Øvrige;Øvrige andre;930;19;4601;Bergen;46;Vestland;Vestlandet;1635562.5
H2020;;EU.3.;Societal Challenges;EU.3.1.;HEALTH;Health, demographic change and wellbeing;;;;964215;NEURON Cofund2;Network of European funding for neuroscience research  - NEURON Cofund2;H2020-SC1-2020-Single-Stage-RTD;H2020-SC1-BHC-2018-2020;SC1-HCO-16-2020;ERA-NET: Sustained collaboration of national and regional programmes in research on brain-related diseases and disorders of the nervous system;ERA-NET-Cofund;ERA-NET Cofund;SIGNED;21.01.2021 00:00;01.01.2021 00:00;31.12.2025 00:00;04.06.2020 00:00;04.06.2020 00:00;60;;970141669;NORGES FORSKNINGSRÅD;NFR;PARTICIPANT;BENEFICIARY;11;NFR;Norges forskningsråd;Norges forskningsråd;951;0;3024;Bærum;30;Viken;Oslo og Viken;492537
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;874470;PJ05-W2 DTT;PJ05-W2 Digital Technologies for Tower;H2020-SESAR-2019-1;H2020-SESAR-2019-1;SESAR-IR-VLD-WAVE2-05-2019;PJ.05 W2 Digital technologies for Tower;SESAR-RIA;Research and Innovation action;SIGNED;26.11.2019 00:00;01.12.2019 00:00;31.12.2022 00:00;16.04.2019 00:00;11.04.2019 00:00;37;;985198292;AVINOR AS;AVINOR;PARTICIPANT;BENEFICIARY;25;NÆR;Næringsliv;Næringsliv;601;0;3033;Ullensaker;30;Viken;Oslo og Viken;0
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-BIOTECH;EU.2.1.4.;Biotechnology;720770;DAFIA;Biomacromolecules from municipal solid bio-waste fractions and fish waste for high added value applications.;H2020-NMBP-BIO-2016;H2020-NMBP-2016-2017;BIOTEC-02-2016;Bioconversion of non-agricultural waste into biomolecules for industrial applications;RIA;Research and Innovation action;CLOSED;22.11.2016 00:00;01.01.2017 00:00;31.12.2020 00:00;24.05.2016 00:00;24.05.2016 00:00;48;;990080372;NUTRIMAR AS;;PARTICIPANT;BENEFICIARY;7;NÆR;Næringsliv;Næringsliv;601;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;211504.99999968
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;101032917;NAZM;Nezam and Nazm: Iran's Concept of International Order;H2020-MSCA-IF-2020;H2020-MSCA-IF-2020;MSCA-IF-2020;Individual Fellowships;MSCA-IF-EF-ST;Standard European Fellowships;SIGNED;13.04.2021 00:00;01.10.2021 00:00;30.09.2023 00:00;09.09.2020 00:00;09.09.2020 00:00;24;;971035854;UNIVERSITETET I OSLO;UIO;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;102;0;301;Oslo;3;Oslo;Oslo og Viken;202158.72
H2020;;EU.3.;Societal Challenges;EU.3.5.;ENV;Climate action, environment, resource efficiency and raw materials;;;;776473;CROCODILE;first of a kind commercial Compact system for the efficient Recovery Of CObalt Designed with novel Integrated LEading technologies;H2020-SC5-2017-TwoStage;H2020-SC5-2016-2017;SC5-14-2016-2017;Raw materials Innovation actions;IA;Innovation action;SIGNED;20.04.2018 00:00;01.06.2018 00:00;30.11.2022 00:00;05.09.2017 00:00;05.09.2017 00:00;54;Biotechnology | Engineering and technology;919303808;SINTEF AS;SINTEF;PARTICIPANT;BENEFICIARY;21;INS;Instituttsektor;Teknisk-industrielle institutter;706;22;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;869312.49999948
H2020;;EU.3.;Societal Challenges;EU.3.4.;TPT;Smart, green and integrated transport;;;;769896;RUMBLE;RegUlation and norM for low sonic Boom LEvels;H2020-MG-2017-SingleStage-INEA;H2020-MG-2016-2017;MG-1-2-2017;Reducing aviation noise;RIA;Research and Innovation action;CLOSED;02.10.2017 00:00;01.11.2017 00:00;31.12.2020 00:00;01.02.2017 00:00;01.02.2017 00:00;38;;958254318;STIFTELSEN NORGES GEOTEKNISKE INSTITUTT;NGI;PARTICIPANT;BENEFICIARY;10;INS;Instituttsektor;Teknisk-industrielle institutter;706;5;301;Oslo;3;Oslo;Oslo og Viken;300299.99999972
H2020;;EU.2.;Industrial Leadership;EU.2.1.;LEIT;Leadership in enabling and industrial technologies (LEIT);LEIT-ICT;EU.2.1.1.;Information and Communication Technologies;826452;Arrowhead Tools;Arrowhead Tools for Engineering of Digitalisation Solutions;H2020-ECSEL-2018-1-IA-two-stage;H2020-ECSEL-2018-1-IA-two-stage;ECSEL-2018-1-IA;ECSEL-2018-1-IA;ECSEL-IA;ECSEL Innovation Action;SIGNED;10.05.2019 00:00;01.05.2019 00:00;31.07.2022 00:00;20.09.2018 00:00;20.09.2018 00:00;39;Engineering and technology;980500101;SAP NORGE AS;ukjent;PARTICIPANT;BENEFICIARY;49;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;0
H2020;;EU.1.;Excellent Science;EU.1.1.;ERC;European Research Council;;;;805046;EvoConBiO;Uncovering and engineering the principles governing evolution and cellular control of bioenergetic organelles;ERC-2018-STG;ERC-2018-STG;ERC-2018-STG;ERC Starting Grant;ERC-STG;Starting Grant;SIGNED;28.09.2018 00:00;01.07.2019 00:00;30.06.2024 00:00;17.10.2017 00:00;17.10.2017 00:00;60;;874789542;UNIVERSITETET I BERGEN;UIB;COORDINATOR;BENEFICIARY;1;UoH;UoH-sektor;Universiteter;101;0;4601;Bergen;46;Vestland;Vestlandet;1417861.9999998
H2020;;EU.1.;Excellent Science;EU.1.3.;MSCA;Marie Sklodowska-Curie actions;;;;860315;PriMa;Privacy Matters;H2020-MSCA-ITN-2019;H2020-MSCA-ITN-2019;MSCA-ITN-2019;Innovative Training Networks;MSCA-ITN-ETN;European Training Networks;SIGNED;09.08.2019 00:00;01.01.2020 00:00;31.12.2023 00:00;15.01.2019 00:00;14.01.2019 00:00;48;;974767880;NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU;NTNU;PARTICIPANT;BENEFICIARY;3;UoH;UoH-sektor;Universiteter;104;0;5001;Trondheim;50;Trøndelag - Trööndelage;Trøndelag;584684.64
H2020;;EU.3.;Societal Challenges;EU.3.7.;SECURITY;Secure societies - Protecting freedom and security of Europe and its citizens;;;;740923;GHOST;Safe-Guarding Home  IoT  Environments with Personalised  Real-time Risk Control;H2020-DS-SC7-2016;H2020-DS-2016-2017;DS-02-2016;Cyber Security for SMEs, local public administration and Individuals;IA;Innovation action;CLOSED;26.04.2017 00:00;01.05.2017 00:00;30.04.2020 00:00;25.08.2016 00:00;25.08.2016 00:00;36;;918532536;KALOS INFORMATION SYSTEMS AS;ukjent;PARTICIPANT;BENEFICIARY;8;NÆR;Næringsliv;Næringsliv;601;0;301;Oslo;3;Oslo;Oslo og Viken;457624.9999998
